"sender","requestkey","data","code","result","creationtime"
k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1,i9aIDGypSASbpO4Gw_rzhDX-_wzXlzDL5sZM00sgWKA,"{""user-ks"": {""keys"": [""407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1""], ""pred"": ""keys-all""}, ""token0Amount"": 7.661172169757, ""token1Amount"": 1000, ""token0AmountWithSlippage"": 7.737783891454, ""token1AmountWithSlippage"": 990}","""\n          (kaddex.exchange.swap-exact-out\n            (read-decimal 'token1Amount)\n            (read-decimal 'token0AmountWithSlippage)\n            [coin free.crankk01]\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""error"": {""info"": ""kaddex.exchange.swap-exact-out.{cNPjszeIeh00mmnYufcRNL1-Kn_cYOtOUsFBNwejXf8}:0"", ""type"": ""TxFailure"", ""message"": ""swap-exact-out: excessive input amount 7.738728968854"", ""callStack"": []}, ""status"": ""failure""}","1749828111"
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,GlU1zLg6BH7gJC3nq2KVc7px9a1VpRnvBYlXCtvgM6I,"{""keyset"": {""keys"": [""d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd""], ""pred"": ""keys-all""}, ""in-amount"": 2641.30414, ""out-amount"": 20.2418}","""(kaddex.exchange.swap-exact-in (read-decimal 'in-amount) (read-decimal 'out-amount) [free.crankk01 coin] \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" (read-keyset 'keyset))""","{""error"": {""info"": ""kaddex.exchange.swap-exact-in.{cNPjszeIeh00mmnYufcRNL1-Kn_cYOtOUsFBNwejXf8}:0"", ""type"": ""TxFailure"", ""message"": ""swap-exact-in: insufficient output amount 20.194473706612"", ""callStack"": []}, ""status"": ""failure""}","1749828184"
k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1,HF5RY_bQlRy0nRBPtPFBdNDRKrCnviLI-ttClul43dY,"{""user-ks"": {""keys"": [""407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1""], ""pred"": ""keys-all""}, ""token0Amount"": 7.738728968853, ""token1Amount"": 1000, ""token0AmountWithSlippage"": 7.816116258541, ""token1AmountWithSlippage"": 990}","""\n          (kaddex.exchange.swap-exact-out\n            (read-decimal 'token1Amount)\n            (read-decimal 'token0AmountWithSlippage)\n            [coin free.crankk01]\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""data"": [{""token"": ""coin"", ""amount"": 7.738728968854}, {""token"": ""free.crankk01"", ""amount"": 1000}], ""status"": ""success""}","1749828134"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,zQni83A78C7yUyIxk57axU55aF5zfeAK6oHIagpPUJk,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d""], ""pred"": ""keys-all""}}","""      (\n        kaddex.exchange.swap-exact-in\n        97870677815.448946421077\n        65.158908925726\n        [free.kishu-ken coin]\n        \""k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d\""\n        \""k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        free.kishu-ken.transfer-create\n        \""k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 689924214.207595795516)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749851217"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,pdKgnxgpjmLPJnF0-LMZOZfvFupYnGaQ8OExpBZIGkQ,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d""], ""pred"": ""keys-all""}}","""      (\n        kaddex.exchange.swap-exact-in\n        99.3\n        40976.7984838803\n        [coin n_518dfea5f0d2abe95cbcd8956eb97f3238e274a9.AZUKI]\n        \""k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d\""\n        \""k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        coin.transfer-create\n        \""k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 0.7)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749856538"
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,jHkUf6H15IvHZeworFckassWh93H-2_n9ZXTeJv3KI0,"{""keyset"": {""keys"": [""d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd""], ""pred"": ""keys-all""}, ""in-amount"": 29.93524, ""out-amount"": 0.0149}","""(kaddex.exchange.swap-exact-out (read-decimal 'out-amount) (read-decimal 'in-amount) [coin n_582fed11af00dc626812cd7890bb88e72067f28c.bro] \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\""(read-keyset 'keyset)) ""","{""data"": [{""token"": ""coin"", ""amount"": 29.929555193862}, {""token"": ""n_582fed11af00dc626812cd7890bb88e72067f28c.bro"", ""amount"": 0.0149}], ""status"": ""success""}","1749856599"
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,GTtx4DfV1D3QF1LwjdQXAUgPTwBh9BD1YtlENUiFosE,"{""keyset"": {""keys"": [""d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd""], ""pred"": ""keys-all""}, ""in-amount"": 8088.07675, ""out-amount"": 20.11607}","""(kaddex.exchange.swap-exact-in (read-decimal 'in-amount) (read-decimal 'out-amount) [n_518dfea5f0d2abe95cbcd8956eb97f3238e274a9.AZUKI coin] \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" (read-keyset 'keyset))""","{""data"": [{""token"": ""n_518dfea5f0d2abe95cbcd8956eb97f3238e274a9.AZUKI"", ""amount"": 8088.07675}, {""token"": ""coin"", ""amount"": 20.136211365317}], ""status"": ""success""}","1749857862"
k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595,mW7y9RCoUv2LNzMUeWKqlKznCAZr312evUnLseY82XI,"{""user-ks"": {""keys"": [""825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595""], ""pred"": ""keys-all""}, ""token0Amount"": ""0.100000000000"", ""token1Amount"": ""0.000049624799"", ""token0AmountWithSlippage"": ""0.100000000000"", ""token1AmountWithSlippage"": ""0.000049128551""}","""(kaddex.exchange.swap-exact-in \n            (read-decimal 'token0Amount) \n            (read-decimal 'token1AmountWithSlippage) \n            [coin n_582fed11af00dc626812cd7890bb88e72067f28c.bro] \n            \""k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595\"" \n            \""k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595\"" \n            (read-keyset 'user-ks))""","{""data"": [{""token"": ""coin"", ""amount"": 0.1}, {""token"": ""n_582fed11af00dc626812cd7890bb88e72067f28c.bro"", ""amount"": 0.000049624799}], ""status"": ""success""}","1749887993"
k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595,l2lqULMuAFhLLwrKxu60AVFAtnygtBGlCpDnx9MOcSA,"{""user-ks"": {""keys"": [""825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595""], ""pred"": ""keys-all""}, ""token0Amount"": ""0.100000000000"", ""token1Amount"": ""0.000049624057"", ""token0AmountWithSlippage"": ""0.100000000000"", ""token1AmountWithSlippage"": ""0.000049127816""}","""(kaddex.exchange.swap-exact-in \n            (read-decimal 'token0Amount) \n            (read-decimal 'token1AmountWithSlippage) \n            [coin n_582fed11af00dc626812cd7890bb88e72067f28c.bro] \n            \""k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595\"" \n            \""k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595\"" \n            (read-keyset 'user-ks))""","{""data"": [{""token"": ""coin"", ""amount"": 0.1}, {""token"": ""n_582fed11af00dc626812cd7890bb88e72067f28c.bro"", ""amount"": 0.000049624057}], ""status"": ""success""}","1749888292"
k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595,"3-83VlO5QsfG52DE-SWSZNoW08FKcyo8ksyQwuhu1xY","{""user-ks"": {""keys"": [""825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595""], ""pred"": ""keys-all""}, ""token0Amount"": ""0.100000000000"", ""token1Amount"": ""0.000049623314"", ""token0AmountWithSlippage"": ""0.100000000000"", ""token1AmountWithSlippage"": ""0.000049127080""}","""(kaddex.exchange.swap-exact-in \n            (read-decimal 'token0Amount) \n            (read-decimal 'token1AmountWithSlippage) \n            [coin n_582fed11af00dc626812cd7890bb88e72067f28c.bro] \n            \""k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595\"" \n            \""k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595\"" \n            (read-keyset 'user-ks))""","{""data"": [{""token"": ""coin"", ""amount"": 0.1}, {""token"": ""n_582fed11af00dc626812cd7890bb88e72067f28c.bro"", ""amount"": 0.000049623314}], ""status"": ""success""}","1749888593"
k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595,z_qLpdl97vpfA_IMIUWJM-roodcERDeh-xx5SWPXmU4,"{""user-ks"": {""keys"": [""825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595""], ""pred"": ""keys-all""}, ""token0Amount"": ""0.100000000000"", ""token1Amount"": ""0.000049621830"", ""token0AmountWithSlippage"": ""0.100000000000"", ""token1AmountWithSlippage"": ""0.000049125611""}","""(kaddex.exchange.swap-exact-in \n            (read-decimal 'token0Amount) \n            (read-decimal 'token1AmountWithSlippage) \n            [coin n_582fed11af00dc626812cd7890bb88e72067f28c.bro] \n            \""k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595\"" \n            \""k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595\"" \n            (read-keyset 'user-ks))""","{""data"": [{""token"": ""coin"", ""amount"": 0.1}, {""token"": ""n_582fed11af00dc626812cd7890bb88e72067f28c.bro"", ""amount"": 0.00004962183}], ""status"": ""success""}","1749889192"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,-oVRNkHlsCUh8427Qyj4k77PyZCHNSq1lziEVYQbvao,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""aa987c557a40b24678782482f019eb77a8d9a7ac82f81a2845eeaaf3e83ee952""], ""pred"": ""keys-all""}}","""      (\n        kaddex.exchange.swap-exact-in\n        58325.473900483483\n        143.631767889533\n        [n_518dfea5f0d2abe95cbcd8956eb97f3238e274a9.AZUKI coin]\n        \""k:aa987c557a40b24678782482f019eb77a8d9a7ac82f81a2845eeaaf3e83ee952\""\n        \""k:aa987c557a40b24678782482f019eb77a8d9a7ac82f81a2845eeaaf3e83ee952\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        n_518dfea5f0d2abe95cbcd8956eb97f3238e274a9.AZUKI.transfer-create\n        \""k:aa987c557a40b24678782482f019eb77a8d9a7ac82f81a2845eeaaf3e83ee952\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 411.156412188705)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749891561"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,Ma8OhcwXS2HL5CKQIfk6sErSON3ctetR3hLG58dwcEQ,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d""], ""pred"": ""keys-all""}}","""      (\n        kaddex.exchange.swap-exact-in\n        49.65\n        20522.642322262\n        [coin n_518dfea5f0d2abe95cbcd8956eb97f3238e274a9.AZUKI]\n        \""k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d\""\n        \""k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        coin.transfer-create\n        \""k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 0.35)""","{""error"": {""info"": ""kaddex.exchange.swap-exact-in.{cNPjszeIeh00mmnYufcRNL1-Kn_cYOtOUsFBNwejXf8}:0"", ""type"": ""TxFailure"", ""message"": ""swap-exact-in: insufficient output amount 20293.326415448433"", ""callStack"": []}, ""status"": ""failure""}","1749917190"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,KWQIdudTOrQJMt1F0CHsi_au1WxHp-WL1H6bWSoqxQc,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""a9d1b54528ecc48387de4209ac2c49c04c9bbad4182e28b182567e2f718e4ffe""], ""pred"": ""keys-all""}}","""      (\n        kaddex.exchange.swap-exact-in\n        47200.847553987515\n        112.45800269379\n        [n_518dfea5f0d2abe95cbcd8956eb97f3238e274a9.AZUKI coin]\n        \""k:a9d1b54528ecc48387de4209ac2c49c04c9bbad4182e28b182567e2f718e4ffe\""\n        \""k:a9d1b54528ecc48387de4209ac2c49c04c9bbad4182e28b182567e2f718e4ffe\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        n_518dfea5f0d2abe95cbcd8956eb97f3238e274a9.AZUKI.transfer-create\n        \""k:a9d1b54528ecc48387de4209ac2c49c04c9bbad4182e28b182567e2f718e4ffe\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 332.7350784269)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749917207"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,I8nLvun-bjyWLiLiwxJ4mD8OLDb9qpo8-pYH5aS2eZU,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d""], ""pred"": ""keys-all""}}","""      (\n        kaddex.exchange.swap-exact-in\n        49.65\n        20385.7800814913\n        [coin n_518dfea5f0d2abe95cbcd8956eb97f3238e274a9.AZUKI]\n        \""k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d\""\n        \""k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        coin.transfer-create\n        \""k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 0.35)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749917374"
k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1,fdS4Dp4FiHpp14xSWrbdCv_DAoqqpiH4FidaAt_KpMg,"{""user-ks"": {""keys"": [""407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1""], ""pred"": ""keys-all""}, ""token0Amount"": 7.738728968853, ""token1Amount"": 1000, ""token0AmountWithSlippage"": 7.816116258541, ""token1AmountWithSlippage"": 990}","""\n          (kaddex.exchange.swap-exact-out\n            (read-decimal 'token1Amount)\n            (read-decimal 'token0AmountWithSlippage)\n            [coin free.crankk01]\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""data"": [{""token"": ""coin"", ""amount"": 7.764842962703}, {""token"": ""free.crankk01"", ""amount"": 1000}], ""status"": ""success""}","1749828147"
k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1,xxV5z040QxdKfp941DUU2CI7-_axxr0eET2W55-5t1U,"{""user-ks"": {""keys"": [""407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1""], ""pred"": ""keys-all""}, ""token0Amount"": 7.738728968853, ""token1Amount"": 1000, ""token0AmountWithSlippage"": 7.816116258541, ""token1AmountWithSlippage"": 990}","""\n          (kaddex.exchange.swap-exact-out\n            (read-decimal 'token1Amount)\n            (read-decimal 'token0AmountWithSlippage)\n            [coin free.crankk01]\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""data"": [{""token"": ""coin"", ""amount"": 7.791089294061}, {""token"": ""free.crankk01"", ""amount"": 1000}], ""status"": ""success""}","1749828164"
k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1,pOwkt3xDaxmuufyEZ95bn2uwX6EMRgonMQI5lhmK4jA,"{""user-ks"": {""keys"": [""407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1""], ""pred"": ""keys-all""}, ""token0Amount"": 7.738728968853, ""token1Amount"": 1000, ""token0AmountWithSlippage"": 7.816116258541, ""token1AmountWithSlippage"": 990}","""\n          (kaddex.exchange.swap-exact-out\n            (read-decimal 'token1Amount)\n            (read-decimal 'token0AmountWithSlippage)\n            [coin free.crankk01]\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""error"": {""info"": ""kaddex.exchange.swap-exact-out.{cNPjszeIeh00mmnYufcRNL1-Kn_cYOtOUsFBNwejXf8}:0"", ""type"": ""TxFailure"", ""message"": ""swap-exact-out: excessive input amount 7.817468858410"", ""callStack"": []}, ""status"": ""failure""}","1749828155"
k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1,V57aERbd1RFjxu7ydnY6V9GpeKVAywuDIAZSPLNMdOc,"{""user-ks"": {""keys"": [""407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1""], ""pred"": ""keys-all""}, ""token0Amount"": 7.748287535308, ""token1Amount"": 1000, ""token0AmountWithSlippage"": 7.825770410661, ""token1AmountWithSlippage"": 990}","""\n          (kaddex.exchange.swap-exact-out\n            (read-decimal 'token1Amount)\n            (read-decimal 'token0AmountWithSlippage)\n            [coin free.crankk01]\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""data"": [{""token"": ""coin"", ""amount"": 7.748287535309}, {""token"": ""free.crankk01"", ""amount"": 1000}], ""status"": ""success""}","1749828553"
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,OToZYon1A3JVvuQW8avq5Tq0nf0f3JsHdHuDjk96MpI,"{""keyset"": {""keys"": [""d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd""], ""pred"": ""keys-all""}, ""in-amount"": 159.53435, ""out-amount"": 333.1}","""(kaddex.exchange.swap-exact-out (read-decimal 'out-amount) (read-decimal 'in-amount) [coin runonflux.flux] \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\""(read-keyset 'keyset)) ""","{""data"": [{""token"": ""coin"", ""amount"": 159.504044176779}, {""token"": ""runonflux.flux"", ""amount"": 333.1}], ""status"": ""success""}","1749828647"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,dqLTEFUKVBIBkBm-kD3XKmBtAr60mG9lvIOgyG7LZjQ,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""d03410a8d553a70fe6bbfdae376e824429b4b67aa1b2c56be88a7bcfddf6acfc""], ""pred"": ""keys-all""}}","""      (\n        kaddex.exchange.swap-exact-in\n        993000000.0\n        122.42928643602\n        [n_625e9938ae84bdb7d190f14fc283c7a6dfc15d58.ktoshi coin]\n        \""k:d03410a8d553a70fe6bbfdae376e824429b4b67aa1b2c56be88a7bcfddf6acfc\""\n        \""k:d03410a8d553a70fe6bbfdae376e824429b4b67aa1b2c56be88a7bcfddf6acfc\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        n_625e9938ae84bdb7d190f14fc283c7a6dfc15d58.ktoshi.transfer-create\n        \""k:d03410a8d553a70fe6bbfdae376e824429b4b67aa1b2c56be88a7bcfddf6acfc\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 7000000.0)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749832375"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,rSwi1GVfcTQqBXGOBsKtlGvIqvA-F000p6x2P5F0P0E,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""a344f018e4c0faefabe82d588f09f111482846534f09c93d7ad4491fe5e34e72""], ""pred"": ""keys-all""}}","""      (\n        kaddex.exchange.swap-exact-in\n        62.559\n        504960481.252193103\n        [coin n_625e9938ae84bdb7d190f14fc283c7a6dfc15d58.ktoshi]\n        \""k:a344f018e4c0faefabe82d588f09f111482846534f09c93d7ad4491fe5e34e72\""\n        \""k:a344f018e4c0faefabe82d588f09f111482846534f09c93d7ad4491fe5e34e72\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        coin.transfer-create\n        \""k:a344f018e4c0faefabe82d588f09f111482846534f09c93d7ad4491fe5e34e72\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 0.441)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749833239"
